time	trans
22026	0.0003188938
22027	0.0003231978
22028	0.0003044923
22029	0.0003054046
22030	0.0003110285
22031	0.0003857457
22032	0.0003954457
22033	0.000427017
22034	0.0004530335
22035	0.0005283694
22036	0.0004513864
22037	0.0005435117
22038	0.0005703239
22039	0.0004846903
22040	0.0004866977
22041	0.0005618296
22042	0.0004895915
22043	0.0005052386
22044	0.0004487637
22045	0.0004765102
22046	0.0004787169
22047	0.0004706668
22048	0.0004258588
22049	0.0004361997
22050	0.0004948443
22051	0.0004239245
22052	0.0005172607
22053	0.0004315866
22054	0.000466483
22055	0.0004710743
22056	0.0004706917
22057	0.0004724964
22058	0.0004729041
22059	0.0004568587
22060	0.0004613962
22061	0.0004094563
22062	0.000370705
22063	0.0003358055
22064	0.0003678807
22065	0.0003614398
22066	0.0002964756
22067	0.0002955345
22068	0.0003279612
22069	0.0003071105
22070	0.0002736717
22071	0.0003234295
22072	0.000356732
22073	0.0002817767
22074	0.0002577129
22075	0.0003100953
22076	0.0003257015
22077	0.0002928442
22078	0.0003240439
22079	0.0002578186
22080	0.0003012571
22081	0.0003155521
22082	0.0003197543
22083	0.0003340879
22084	0.000294722
22085	0.0003022168
22086	0.0002887408
22087	0.0003101923
22088	0.0003004411
22089	0.000274928
22090	0.000269788
22091	0.0003027284
22092	0.0002650809
22093	0.0002880417
22094	0.0002814234
22095	0.0003094992
22096	0.0002919932
22097	0.0003083104
22098	0.0002888716
22099	0.000292256
22100	0.0002806218
22101	0.0002913348
22102	0.0002955832
22103	0.0002727982
22104	0.000250655
22105	0.0002522784
22106	0.0002751161
22107	0.0002478335
22108	0.0002350142
22109	0.0002359263
22110	0.000221793
22111	0.0002366376
22112	0.0002482264
22113	0.0002610088
22114	0.000311956
22115	0.0003326234
22116	0.0002732655
22117	0.0003008086
22118	0.0002741312
22119	0.0002774106
22120	0.0002990445
22121	0.0002855505
22122	0.0003110679
22123	0.0002853125
22124	0.0002666029
22125	0.0002772592
22126	0.0003336807
22127	0.0004502958
22128	0.000460388
22129	0.0004741928
22130	0.0004058818
22131	0.0005537793
22132	0.0005738503
22133	0.0005695223
22134	0.0006333047
22135	0.0005355915
22136	0.0005952259
22137	0.0007460631
22138	0.0007958621
22139	0.0006615994
22140	0.0006476218
22141	0.0006451226
22142	0.0006404942
22143	0.0006498152
22144	0.0006710696
22145	0.0006238031
22146	0.0005792453
22147	0.0005994546
22148	0.0006688008
22149	0.0007218252
22150	0.0007599998
22151	0.0007660236
22152	0.0007955126
22153	0.0007193604
22154	0.0006773979
22155	0.0007067783
22156	0.0007049178
22157	0.000617999
22158	0.0005683123
22159	0.000552679
22160	0.0005318078
22161	0.000486126
22162	0.0004864619
22163	0.0004695009
22164	0.0004555398
22165	0.0004482276
22166	0.0004576502
22167	0.0004628167
22168	0.000493841
22169	0.0004934294
22170	0.00047368
22171	0.0004530091
22172	0.0005118825
22173	0.0005085821
22174	0.000534615
22175	0.0004730699
22176	0.000573293
22177	0.0005849492
22178	0.0005762286
22179	0.0005474274
22180	0.000595525
22181	0.0006291107
22182	0.0006014728
22183	0.000593171
22184	0.0007395046
22185	0.0006774779
22186	0.0006233877
22187	0.0006307346
22188	0.0005983648
22189	0.0006257281
22190	0.0006679187
22191	0.0005685898
22192	0.0005634706
22193	0.0005967632
22194	0.0005998034
22195	0.0005613871
22196	0.000588028
22197	0.0005688515
22198	0.000618976
22199	0.0006001167
22200	0.0006195799
22201	0.0005890465
22202	0.000591238
22203	0.0006148374
22204	0.0005771581
22205	0.0005844612
22206	0.0006145409
22207	0.0005785837
22208	0.0005719634
22209	0.0005735054
22210	0.0005770214
22211	0.0005766156
22212	0.0004567296
22213	0.0005091406
22214	0.0006465315
22215	0.0005645582
22216	0.0004726434
22217	0.0004671917
22218	0.0004376102
22219	0.0004357486
22220	0.0004170714
22221	0.000462547
22222	0.0005589145
22223	0.000598551
22224	0.0005467598
22225	0.0005537161
22226	0.0005673106
22227	0.000581304
22228	0.0006231712
22229	0.0006749599
22230	0.0007052202
22231	0.0007358013
22232	0.0008027413
22233	0.0008027943
22234	0.0008281893
22235	0.0008858215
22236	0.0008616508
22237	0.0008804785
22238	0.0009071514
22239	0.0009168065
22240	0.0008880906
22241	0.00089265
22242	0.0009130448
22243	0.0010668969
22244	0.0007889461
22245	0.00091301
22246	0.0011455344
22247	0.0009198563
22248	0.0008628101
22249	0.0008256741
22250	0.0007627633
22251	0.0007082293
22252	0.0006731685
22253	0.000623861
22254	0.0005842342
22255	0.0005767271
22256	0.0005889106
22257	0.0006030112
22258	0.0005738158
22259	0.0005347476
22260	0.0005634059
22261	0.0005413277
22262	0.000550712
22263	0.0005120097
22264	0.0005469253
22265	0.0004928421
22266	0.0004719815
22267	0.000469788
22268	0.0004955229
22269	0.0005359087
22270	0.0004707726
22271	0.0004641796
22272	0.0004686739
22273	0.0005373237
22274	0.0005082322
22275	0.0005238858
22276	0.0005356454
22277	0.0005292635
22278	0.0005264354
22279	0.0005285441
22280	0.0005254212
22281	0.0004468627
22282	0.0004698245
22283	0.0004533739
22284	0.0004483862
22285	0.0004258873
22286	0.0005225571
22287	0.0005291442
22288	0.0005263435
22289	0.0004985767
22290	0.0005287334
22291	0.0005327782
22292	0.0004846538
22293	0.0004836676
22294	0.0005085841
22295	0.0005188456
22296	0.0004665968
22297	0.0004784165
22298	0.0004991141
22299	0.0004972649
22300	0.0004841193
22301	0.0004845455
22302	0.0004858506
22303	0.0004902083
22304	0.0005289903
22305	0.0005200487
22306	0.0005136106
22307	0.0006142008
22308	0.0004338247
22309	0.0003983851
22310	0.0004607404
22311	0.000431669
22312	0.0004058913
22313	0.0004293924
22314	0.0004219442
22315	0.0003849955
22316	0.0003878826
22317	0.0003538897
22318	0.0004332628
22319	0.0004505261
22320	0.0004846864
22321	0.0004914733
22322	0.0005632015
22323	0.000556284
22324	0.0005732469
22325	0.0005968283
22326	0.0005930023
22327	0.0007105246
22328	0.0007274762
22329	0.0007536967
22330	0.0007756714
22331	0.0007027744
22332	0.0006783969
22333	0.0007025088
22334	0.0006978195
22335	0.0007387858
22336	0.0007619291
22337	0.0008210177
22338	0.0007726483
22339	0.0008406138
22340	0.0008911761
22341	0.0008442709
22342	0.0008417897
22343	0.00084853
22344	0.0007758752
22345	0.0007554913
22346	0.0006584173
22347	0.0005529067
22348	0.0005933613
22349	0.0005811173
22350	0.0005406804
22351	0.0004827678
22352	0.0005866299
22353	0.0005828547
22354	0.0005019745
22355	0.000486004
22356	0.0004957018
22357	0.0005087224
22358	0.0004701983
22359	0.0004938489
22360	0.0005344996
22361	0.0005004882
22362	0.0004092899
22363	0.0005240958
22364	0.000472461
22365	0.0004314478
22366	0.0004722051
22367	0.0005201942
22368	0.0004694962
22369	0.0004652105
22370	0.0004941743
22371	0.0005862711
22372	0.0007249981
22373	0.0005738917
22374	0.0005379038
22375	0.0005029214
22376	0.0006274838
22377	0.0005863912
22378	0.0005003205
22379	0.0005461563
22380	0.0005242527
22381	0.000514826
22382	0.0004376906
22383	0.0004551113
22384	0.0005192377
22385	0.0004571174
22386	0.0004173793
22387	0.000449446
22388	0.0004362135
22389	0.0004361991
22390	0.0004000679
22391	0.0004168869
22392	0.0004040636
22393	0.0003778783
22394	0.0003954218
22395	0.0003777176
22396	0.0004057752
22397	0.0003954075
22398	0.0003669129
22399	0.0003572942
22400	0.0003535382
22401	0.0003416337
22402	0.0003030972
22403	0.0002875716
22404	0.0004778286
22405	0.0004004427
22406	0.0003809287
22407	0.0003469218
22408	0.000323865
22409	0.0003216003
22410	0.0003675596
22411	0.0003678009
22412	0.0004008641
22413	0.0003591602
22414	0.000456727
22415	0.0003810395
22416	0.0004623475
22417	0.0003817189
22418	0.0003730071
22419	0.0004213249
22420	0.0004305166
22421	0.000553227
22422	0.00047714
22423	0.0004577837
22424	0.0004616535
22425	0.000487512
22426	0.0005849032
22427	0.0005474651
22428	0.0006496633
22429	0.0005773667
22430	0.0005787959
22431	0.0005908487
22432	0.0006370232
22433	0.0006393089
22434	0.000636893
22435	0.0006237588
22436	0.0007412377
22437	0.0006476065
22438	0.0006338027
22439	0.0005362993
22440	0.0005485954
22441	0.0005388998
22442	0.0005032859
22443	0.0005258257
22444	0.0004671384
22445	0.0004951341
22446	0.0004402345
22447	0.0004662092
22448	0.0004489323
22449	0.000424688
22450	0.0004689827
22451	0.0004156515
22452	0.0004637102
22453	0.0004513987
22454	0.0003963888
22455	0.000375405
22456	0.0004123626
22457	0.0004265793
22458	0.0003962823
22459	0.0004023898
22460	0.0004296087
22461	0.0004335658
22462	0.0004098086
22463	0.0004232263
22464	0.000473582
22465	0.0005176296
22466	0.0004454591
22467	0.0004222328
22468	0.0004115616
22469	0.0003880694
22470	0.0003367415
22471	0.000350059
22472	0.0003431441
22473	0.0003638822
22474	0.0003892307
22475	0.000395465
22476	0.0003886318
22477	0.0003833629
22478	0.0003815702
22479	0.0003779708
22480	0.000363837
22481	0.0003604876
22482	0.0003685599
22483	0.0003613482
22484	0.0003612921
22485	0.000368134
22486	0.0004071162
22487	0.0003855627
22488	0.0004172478
22489	0.0003927417
22490	0.0003814514
22491	0.0004321729
22492	0.000460485
22493	0.0003983852
22494	0.0004209645
22495	0.0004011965
22496	0.0004344974
22497	0.000417073
22498	0.0004404926
22499	0.0004592107
22500	0.0004540272
22501	0.0004237568
22502	0.0004081009
22503	0.0003724248
22504	0.0003282123
22505	0.0003195784
22506	0.0003087806
22507	0.0002888732
22508	0.0002613365
22509	0.000251418
22510	0.0002446375
22511	0.0003512554
22512	0.0004148399
22513	0.0003508762
22514	0.0003497831
22515	0.000384441
22516	0.0004682405
22517	0.0004486334
22518	0.0004071927
22519	0.0005001796
22520	0.0005873111
22521	0.0005463807
22522	0.0006280971
22523	0.0005455079
22524	0.0005706785
22525	0.0005483269
22526	0.0006937339
22527	0.000730073
22528	0.000546932
22529	0.0007424927
22530	0.0005866225
22531	0.0006064165
22532	0.0005422106
22533	0.0005577885
22534	0.0005299459
22535	0.0005149794
22536	0.0004908693
22537	0.0004884564
22538	0.000420064
22539	0.0003610831
22540	0.0003652516
22541	0.0004212036
22542	0.000355147
22543	0.0003811266
22544	0.0003638188
22545	0.0003669383
22546	0.0003566503
22547	0.0003177384
22548	0.0003145148
22549	0.0002358537
22550	0.0002172974
22551	0.0003135455
22552	0.0002938323
22553	0.0002580454
22554	0.000246699
22555	0.0002281284
22556	0.0002616597
22557	0.0003074445
22558	0.0002917853
22559	0.0002614245
22560	0.000314985
22561	0.000274176
22562	0.0003483331
22563	0.0003459086
22564	0.0004103951
22565	0.0003489617
22566	0.0003040583
22567	0.0003186717
22568	0.000441531
22569	0.0003835948
22570	0.0004401796
22571	0.0005097171
22572	0.000432277
22573	0.0004168599
22574	0.0004522567
22575	0.0004500108
22576	0.0003561517
22577	0.0003373939
22578	0.0003273423
22579	0.0003265328
22580	0.0003101137
22581	0.0003030856
22582	0.0002986683
22583	0.0002980741
22584	0.0002846246
22585	0.0002860402
22586	0.0002924369
22587	0.0002887238
22588	0.0003195486
22589	0.000306741
22590	0.0003132394
22591	0.0002988788
22592	0.0002345306
22593	0.000240317
22594	0.0002684362
22595	0.000237925
22596	0.0002424049
22597	0.0003540448
22598	0.0002964317
22599	0.0002760687
22600	0.0003727957
22601	0.000290552
22602	0.0002711186
22603	0.0002587355
22604	0.0003079759
22605	0.0002475655
22606	0.0002621505
22607	0.0002688136
22608	0.0002700413
22609	0.0002803009
22610	0.0002723188
22611	0.000393687
22612	0.0003504962
22613	0.0003065247
22614	0.0003134533
22615	0.000348358
22616	0.000309852
22617	0.0003168563
22618	0.0003013912
22619	0.0003127868
22620	0.0003362858
22621	0.0003540661
22622	0.000386985
22623	0.0003823938
22624	0.0003873452
22625	0.0004031757
22626	0.0004276127
22627	0.0003795619
22628	0.0004106777
22629	0.0003911531
22630	0.0003845748
22631	0.0003723885
22632	0.0003382889
22633	0.000371868
22634	0.0003135015
22635	0.0003031022
22636	0.0003254478
22637	0.0003040625
22638	0.0002913442
22639	0.0002900045
22640	0.0002906332
22641	0.0003024816
22642	0.0003134812
22643	0.0003133593
22644	0.0003309737
22645	0.0002981272
22646	0.0003769455
22647	0.0003306799
22648	0.0003171965
22649	0.0003077174
22650	0.0003329871
22651	0.0003275131
22652	0.0003032728
22653	0.000311306
22654	0.0003259685
22655	0.00032259
22656	0.0003330522
22657	0.0003323167
22658	0.000347669
22659	0.0003750864
22660	0.0003524876
22661	0.0003381205
22662	0.0003392718
22663	0.0003418411
22664	0.0003427384
22665	0.0003267125
22666	0.0003251115
22667	0.0003525859
22668	0.000326084
22669	0.0003362948
22670	0.0003419397
22671	0.0003111399
22672	0.0003109462
22673	0.0003799072
22674	0.0003232631
22675	0.0003426622
22676	0.0003726336
22677	0.0003892593
22678	0.0004784277
22679	0.0004227835
22680	0.0004100991
22681	0.0003965743
22682	0.0004463593
22683	0.0004510688
22684	0.0004343093
22685	0.0004062372
22686	0.0003922096
22687	0.0004278891
22688	0.0004097066
22689	0.000415947
22690	0.0004022642
22691	0.000320444
22692	0.000434738
22693	0.0003725649
22694	0.0003349737
22695	0.0003398113
22696	0.0003034763
22697	0.0002935194
22698	0.0003661155
22699	0.0002973742
22700	0.000291164
22701	0.0003366111
22702	0.0002818913
22703	0.0002858173
22704	0.0003026601
22705	0.000330954
22706	0.0003322603
22707	0.0003724596
22708	0.0004104411
22709	0.000404446
22710	0.0004097241
22711	0.0003964985
22712	0.000392014
22713	0.0003924475
22714	0.0003933674
22715	0.0003897156
22716	0.0003968359
22717	0.0004331663
22718	0.0004289422
22719	0.0004002461
22720	0.0004105991
22721	0.0004017922
22722	0.0004141236
22723	0.0004677984
22724	0.0004693079
22725	0.0003930779
22726	0.0004415051
22727	0.0004317701
22728	0.0004336679
22729	0.000433052
22730	0.0003939309
22731	0.0003682368
22732	0.0003827599
22733	0.000448298
22734	0.0003870314
22735	0.0003090504
22736	0.0002821618
22737	0.0002562991
22738	0.0003619651
22739	0.000349683
22740	0.000339053
22741	0.0003266308
22742	0.0003335161
22743	0.0003049331
22744	0.0003205714
22745	0.0003205856
22746	0.0003149077
22747	0.0003010032
22748	0.0003086731
22749	0.0003171097
22750	0.0002980703
22751	0.0002623547
22752	0.0002432264
22753	0.0003443229
22754	0.0006612711
22755	0.0005204509
22756	0.0007879312
22757	0.0006640253
22758	0.0003456244
22759	0.0002711384
22760	0.0003420725
22761	0.0003669191
22762	0.0003139067
22763	0.0003267583
22764	0.0003193965
22765	0.0003216377
22766	0.0002775358
22767	0.0002726259
22768	0.0002671349
22769	0.0003215626
22770	0.0002839361
22771	0.0003612339
22772	0.0002834476
22773	0.0002479784
22774	0.0003492087
22775	0.0003469131
22776	0.0003198327
22777	0.0003302726
22778	0.0003466722
22779	0.0003620508
22780	0.0003868596
22781	0.0003906239
22782	0.0003226738
22783	0.0003291046
22784	0.0003402972
22785	0.0003477899
22786	0.0003378687
22787	0.0003511078
22788	0.0003792155
22789	0.000364479
22790	0.0003543153
22791	0.0003432842
22792	0.0003541126
22793	0.0003687597
22794	0.0003987228
22795	0.0003932079
22796	0.0003991125
22797	0.0003981483
22798	0.0003872987
22799	0.0003896103
22800	0.0003867157
22801	0.000473201
22802	0.0004248894
22803	0.0004883412
22804	0.000455773
22805	0.0004927155
22806	0.0005193052
22807	0.0006037329
22808	0.0006146978
22809	0.0006306349
22810	0.0006069568
22811	0.0006158026
22812	0.0005449226
22813	0.0004956616
22814	0.0005204192
22815	0.0005702885
22816	0.0004961518
22817	0.0004785588
22818	0.0004981952
22819	0.0004629171
22820	0.000480257
22821	0.0004316804
22822	0.0003926684
22823	0.0003985671
22824	0.0003916353
22825	0.0003805648
22826	0.0003780016
22827	0.000433252
22828	0.0004326974
22829	0.0004570993
22830	0.0004579442
22831	0.0004367741
22832	0.000419251
22833	0.0004282649
22834	0.0004161189
22835	0.000399871
22836	0.0004129308
22837	0.0004042125
22838	0.0003767212
22839	0.0003941077
22840	0.0004081888
22841	0.0003964899
22842	0.0003696779
22843	0.0004142782
22844	0.0004278185
22845	0.0004342463
22846	0.0003654181
22847	0.0003794642
22848	0.000416546
22849	0.0003268084
22850	0.0003001483
22851	0.0002954613
22852	0.0003325888
22853	0.0003254592
22854	0.0003018352
22855	0.0003009604
22856	0.0002985703
22857	0.0003180759
22858	0.0003637174
22859	0.000314716
22860	0.0003741939
22861	0.0003979844
22862	0.0003710775
22863	0.0003620195
22864	0.0004095764
22865	0.0003783996
22866	0.0003825551
22867	0.0003926254
22868	0.000354446
22869	0.0003227226
22870	0.0002449519
22871	0.0002453645
22872	0.0002488
22873	0.0002558341
22874	0.0002576112
22875	0.0003795123
22876	0.0003510267
22877	0.0002452024
22878	0.000357388
22879	0.0003586768
22880	0.0003557666
22881	0.0003744287
22882	0.0003405415
22883	0.0003183965
22884	0.0003255344
22885	0.000228507
22886	0.0002024085
22887	0.000166864
22888	0.0001867276
22889	0.0001861215
22890	0.0002181029
22891	0.0002317938
22892	0.000212576
22893	0.0002264413
22894	0.0002159172
22895	0.0002092806
22896	0.0002080766
22897	0.0002113033
22898	0.0001865008
22899	0.0002306489
22900	0.0002351366
22901	0.0002647973
22902	0.0002757929
22903	0.0002532264
22904	0.0003018851
22905	0.0003129727
22906	0.000372905
22907	0.0003643592
22908	0.0004342171
22909	0.0005006108
22910	0.0004077798
22911	0.0004287754
22912	0.0004889981
22913	0.0005192869
22914	0.0004478042
22915	0.0005144572
22916	0.0005798136
22917	0.0006393618
22918	0.0007091517
22919	0.0006643486
22920	0.0006890576
22921	0.0007089651
22922	0.0006507285
22923	0.0005795465
22924	0.0004138136
22925	0.0003837879
22926	0.0003668904
22927	0.000390506
22928	0.0004048589
22929	0.0003677801
22930	0.0003552495
22931	0.0003849051
22932	0.0003495325
22933	0.0003831858
22934	0.0004038731
22935	0.000421931
22936	0.0004014008
22937	0.0004375395
22938	0.0004489943
22939	0.0004325578
22940	0.0004653643
22941	0.0004432678
22942	0.0004265314
22943	0.0004542173
22944	0.0004556493
22945	0.0003162067
22946	0.0003177161
22947	0.0003270111
22948	0.000325364
22949	0.0003356079
22950	0.000322528
22951	0.0003251115
22952	0.0003538929
22953	0.0003597045
22954	0.0003351129
22955	0.0003514447
22956	0.0003673172
22957	0.0003819128
22958	0.0003523462
22959	0.0003904935
22960	0.000401724
22961	0.0004145943
22962	0.000384746
22963	0.000383878
22964	0.0003735917
22965	0.000378743
22966	0.000367157
22967	0.0003552845
22968	0.0003499505
22969	0.0003778627
22970	0.0004134828
22971	0.0004400748
22972	0.0004135278
22973	0.0003971226
22974	0.0004312858
22975	0.0004342869
22976	0.0004295643
22977	0.0005358818
22978	0.0004571075
22979	0.0004763551
22980	0.0004771954
22981	0.0003956701
22982	0.0003840519
22983	0.0003853342
22984	0.0003823957
22985	0.0005006251
22986	0.0004639975
22987	0.0003617058
22988	0.0003640072
22989	0.0003848655
22990	0.0003794867
22991	0.0004253817
22992	0.0003293648
22993	0.0003237494
22994	0.0002855096
22995	0.000278919
22996	0.0002872418
22997	0.0002717514
22998	0.0002927102
22999	0.0003021825
23000	0.000298693
23001	0.0003436602
23002	0.0003373928
23003	0.0003731836
23004	0.0003812955
23005	0.0003588673
23006	0.0003422766
23007	0.0003414977
23008	0.0003604415
23009	0.0003163641
23010	0.0003032679
23011	0.0003444757
23012	0.0003807189
23013	0.0003341125
23014	0.0003168812
23015	0.0003057347
23016	0.0003123317
23017	0.000310858
23018	0.0003032699
23019	0.0003554394
23020	0.0003309208
23021	0.0003133803
23022	0.0002879622
23023	0.000276365
23024	0.0003010171
23025	0.0002921799
23026	0.0002718489
23027	0.0002616215
23028	0.0002654126
23029	0.0002632501
23030	0.0002516411
23031	0.0002467624
23032	0.0002418118
23033	0.000252454
23034	0.0002236342
23035	0.0002142484
23036	0.0002222316
23037	0.0002705601
23038	0.0003350051
23039	0.0002657009
23040	0.000241009
23041	0.0002404422
23042	0.0002320394
23043	0.0002411035
23044	0.0002355195
23045	0.0002607018
23046	0.0002881617
23047	0.0002754129
23048	0.000264981
23049	0.0002877266
23050	0.0002848765
23051	0.0002710531
23052	0.0002708397
23053	0.0002985177
23054	0.0002891717
23055	0.0002834482
23056	0.0002829746
23057	0.0002940893
23058	0.0003130808
23059	0.0003331022
23060	0.0003515017
23061	0.0003492783
23062	0.0003241235
23063	0.0003154825
23064	0.0003516324
23065	0.0003562158
23066	0.0003348728
23067	0.0003591664
23068	0.000395598
23069	0.0003628912
23070	0.0003952491
23071	0.0003567963
23072	0.0003845176
23073	0.000354322
23074	0.0003080372
23075	0.0003099744
23076	0.0003473682
23077	0.0003154611
23078	0.0003147221
23079	0.0002435073
23080	0.000226539
23081	0.0002841132
23082	0.0002680312
23083	0.0002633204
23084	0.000286636
23085	0.0002657606
23086	0.0002690761
23087	0.0002694166
23088	0.0002382533
23089	0.0002147092
23090	0.0002630022
23091	0.0002809095
23092	0.0002856674
23093	0.0002775302
23094	0.0003016713
23095	0.0003528829
23096	0.0003156566
23097	0.0003419647
23098	0.0003146429
23099	0.0003608337
23100	0.000309625
23101	0.0003409982
23102	0.0003566082
23103	0.0003977867
23104	0.0004738216
23105	0.0003641399
23106	0.0003800775
23107	0.0003271519
23108	0.0002545641
23109	0.00038129
23110	0.000228544
23111	0.0004380072
23112	0.0003902161
23113	0.0002904869
23114	0.0003262377
23115	0.0002949483
23116	0.0002854255
23117	0.0002591058
23118	0.0002705375
23119	0.0004115123
23120	0.0004237327
23121	0.0003954639
23122	0.0006636868
23123	0.0008125462
23124	0.0009017064
23125	0.000828581
23126	0.0008880231
23127	0.0009607253
23128	0.0008021301
23129	0.0008901615
23130	0.0008031647
23131	0.0009261191
23132	0.0005253996
23133	0.0003164744
23134	0.000349031
23135	0.0002335619
23136	0.0004496044
23137	0.0003518922
23138	0.0003608687
23139	0.0003629114
23140	0.0003099371
23141	0.0003167049
23142	0.0003458185
23143	0.0003539367
23144	0.0003020514
23145	0.0003272042
23146	0.000319418
23147	0.0003245857
23148	0.0002868361
23149	0.0002987757
23150	0.0003163168
23151	0.0003030263
23152	0.0002678682
23153	0.000284495
23154	0.0002949271
23155	0.0002972109
23156	0.0002839477
23157	0.0003794151
23158	0.0003025572
23159	0.0003011967
23160	0.0003699052
23161	0.0003813195
23162	0.0004173023
23163	0.000345544
23164	0.0003507832
23165	0.0003653398
23166	0.0003495051
23167	0.0003205583
23168	0.0003039808
23169	0.0003115067
23170	0.0003239431
23171	0.000323362
23172	0.0003019123
23173	0.0002684106
23174	0.0003409676
23175	0.000313789
23176	0.0002446311
23177	0.0002846388
23178	0.0002747282
23179	0.0003392173
23180	0.0002801864
23181	0.0002885657
23182	0.000407696
23183	0.0002935797
23184	0.0002736703
23185	0.0003047771
23186	0.0002610827
23187	0.0002721212
23188	0.0003514805
23189	0.0003339926
23190	0.0003423629
23191	0.0003807029
23192	0.0003599308
23193	0.0003304461
23194	0.0003830997
23195	0.0003318947
23196	0.0003318947
23197	0.0004015235
23198	0.0003690525
23199	0.0003687431
23200	0.0003625682
23201	0.0003624268
23202	0.0003207475
23203	0.0003921935
23204	0.0003874455
23205	0.0003220819
23206	0.000373108
23207	0.000284132
23208	0.0002924747
23209	0.0003844374
23210	0.0003349844
23211	0.0002969237
23212	0.000274071
23213	0.0003114056
23214	0.0002690678
23215	0.0002731072
23216	0.000243981
23217	0.0002290753
23218	0.0002113242
23219	0.0002233997
23220	0.0002028088
23221	0.0001813305
23222	0.0002293815
23223	0.0002329508
23224	0.0002285978
23225	0.0002149726
23226	0.0002750461
23227	0.0002535741
23228	0.0002263924
23229	0.0002453675
23230	0.0002632643
23231	0.0002705191
23232	0.0002742765
23233	0.0002954373
23234	0.0003223639
23235	0.0003323602
23236	0.000305245
23237	0.000317335
23238	0.0003585084
23239	0.0003677346
23240	0.0003778644
23241	0.0003350728
23242	0.0003255556
23243	0.0003729493
23244	0.0004363453
23245	0.0003640114
23246	0.0003536103
23247	0.0004017759
23248	0.0003951267
23249	0.0004388694
23250	0.0004352872
23251	0.0004414479
23252	0.0004364789
23253	0.0004612121
23254	0.0004532788
23255	0.0004197409
23256	0.000478508
23257	0.0004586855
23258	0.0004225334
23259	0.0003890962
23260	0.0004402572
23261	0.0004538277
23262	0.0003940457
23263	0.0003893478
23264	0.0003513111
23265	0.0003502387
23266	0.0003470631
23267	0.0002482197
23268	0.0003367787
23269	0.0002869883
23270	0.0002165205
23271	0.0001652523
23272	0.0002203627
23273	0.0002528942
23274	0.000245307
23275	0.0002403091
23276	0.0002430371
23277	0.0002509844
23278	0.0002467243
23279	0.0002387931
23280	0.0002429772
23281	0.0002645847
23282	0.0002805398
23283	0.0002735289
23284	0.0003269705
23285	0.0003504233
23286	0.0003296111
23287	0.0003179595
23288	0.0003448562
23289	0.0003677254
23290	0.000401974
23291	0.0005032823
23292	0.0004833818
23293	0.0004046434
23294	0.0003652563
23295	0.000342659
23296	0.0003051342
23297	0.0003152335
23298	0.0002777582
23299	0.0002638062
23300	0.0002728961
23301	0.0002641666
23302	0.0002419342
23303	0.000257435
23304	0.0002192772
23305	0.0002097462
23306	0.0002147984
23307	0.0002194045
23308	0.0001786967
23309	0.0001694925
23310	0.0001845681
23311	0.0001964315
23312	0.0001565903
23313	0.0001724113
23314	0.0002070693
23315	0.0001992399
23316	0.0002338293
23317	0.0001741757
23318	0.0001574251
23319	0.0001712884
23320	0.0001840217
23321	0.0001871087
23322	0.0001972399
23323	0.0001862685
23324	0.0001734555
23325	0.000177648
23326	0.0001862718
23327	0.0001770742
23328	0.0001722042
23329	0.0002834331
23330	0.0002701156
23331	0.0002595001
23332	0.0002712231
23333	0.0003094371
23334	0.0003191082
23335	0.0002728706
23336	0.0002829004
23337	0.0003143723
23338	0.0003151819
23339	0.0003110459
23340	0.0003085268
23341	0.0004054952
23342	0.0003893402
23343	0.000367757
23344	0.0003537593
23345	0.0003728362
23346	0.0002976394
23347	0.0002858018
23348	0.0002761639
23349	0.0003102787
23350	0.0002949159
23351	0.0003156842
23352	0.0003037605
23353	0.0003600946
23354	0.000331018
23355	0.0003431851
23356	0.0004213811
23357	0.0003565245
23358	0.0003522556
23359	0.0003410592
23360	0.0003184203
23361	0.000326691
23362	0.0003132297
23363	0.0004068755
23364	0.0003004851
23365	0.0003536896
23366	0.0003181827
23367	0.0003533022
23368	0.0002941453
23369	0.0003446764
23370	0.0003274009
23371	0.0003207702
23372	0.000330182
23373	0.000284832
23374	0.0003452673
23375	0.0002607769
23376	0.0002480347
23377	0.0002558057
23378	0.0002404929
23379	0.0002413328
23380	0.0002266106
23381	0.0002704449
23382	0.0003051911
23383	0.000325673
23384	0.0003359351
23385	0.0003468274
23386	0.0003175982
23387	0.0003332414
23388	0.0003149213
23389	0.0003215702
23390	0.0003269569
23391	0.00033095
23392	0.0003252377
23393	0.0004060073
23394	0.0003993328
23395	0.0004517585
23396	0.0003390361
23397	0.0004357435
23398	0.0003761444
23399	0.0003797756
23400	0.0003226856
23401	0.0003169591
23402	0.0002916558
23403	0.0003076407
23404	0.000313407
23405	0.0002769284
23406	0.00023387
23407	0.0002160522
23408	0.0002298767
23409	0.000231433
23410	0.0001972377
23411	0.0002115703
23412	0.0002309505
23413	0.0002314934
23414	0.0001953418
23415	0.0001809075
23416	0.0001977579
23417	0.0002224756
23418	0.000163509
23419	0.0001987024
23420	0.000223083
23421	0.0002460456
23422	0.0002705398
23423	0.0002310872
23424	0.0002277073
23425	0.0001919601
23426	0.0002375908
23427	0.0003130459
23428	0.0001798499
23429	0.0002026713
23430	0.0001798806
23431	0.000200879
23432	0.0001728635
23433	0.0001920066
23434	0.0001805221
23435	0.0002191711
23436	0.0002193099
23437	0.0002187775
23438	0.0002087721
23439	0.0002392476
23440	0.0002534885
